age,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
50,0,0,0,0,0,0,2e-07,7.000000000000001e-07,1.7e-06,3.3000000000000006e-06,5.9e-06,1.02e-05,1.68e-05,2.7300000000000003e-05,4.33e-05,6.74e-05,0.0001024,0.00015150000000000002,0.0002172,0.00030100000000000005,0.00040280000000000003,0.0005213,0.0006533,0.0007945000000000001,0.0009401,0.0010855,0.0012252,0.0013555,0.0014785,0.0015839,0.0016741,0.0017452,0.0018120000000000002,0.0017315000000000002,0.0016359,0.00152,0.0013935,0.001099,0.0008675000000000001,0.0007502,0.0006862000000000001,0.0006283,0.0005476,0.0004729,0.00043210000000000004,0.00046530000000000003,0.00043930000000000005,0.0003965,0.00042090000000000004,0.0004064,0.00037490000000000006,0.00031130000000000003,0.0003021,0.00026710000000000004,0.0002447,0.00023180000000000002,0.00021940000000000002,0.00020660000000000003,0.00019360000000000002,0.0001805,0.0001677
51,0,0,0,0,0,0,1e-07,7.000000000000001e-07,1.6e-06,3.1000000000000004e-06,5.600000000000001e-06,9.5e-06,1.58e-05,2.56e-05,4.070000000000001e-05,6.330000000000001e-05,9.620000000000001e-05,0.0001424,0.0002042,0.00028310000000000005,0.00037910000000000005,0.0004909000000000001,0.0006156,0.0007491,0.0008867,0.0010240000000000002,0.0011556000000000001,0.0012782000000000002,0.0013929,0.0014918000000000002,0.0015755000000000003,0.0016409,0.0017019000000000001,0.0016245,0.0015332000000000002,0.0014236000000000001,0.0013045,0.0010288,0.0008124,0.0007032000000000001,0.0006441,0.0005914000000000001,0.0005175000000000001,0.00044960000000000003,0.0004123,0.00044600000000000005,0.000424,0.0003845,0.00041070000000000006,0.0004,0.00037200000000000004,0.0003131,0.0003055,0.00027390000000000004,0.0002534,0.0002412,0.00022920000000000004,0.0002167,0.0002038,0.00019070000000000003,0.0001778
52,0,0,0,0,0,0,1e-07,6.000000000000001e-07,1.5e-06,2.9e-06,5.2e-06,8.9e-06,1.48e-05,2.4e-05,3.820000000000001e-05,5.9300000000000005e-05,9.010000000000001e-05,0.0001334,0.0001914,0.0002654,0.0003554,0.00046039999999999997,0.0005773999999999999,0.0007027000000000001,0.0008319,0.0009608,0.0010842,0.0011990000000000002,0.001306,0.0013979,0.0014759,0.0015361,0.0015919,0.0015182,0.0014315,0.0013282,0.0012165000000000001,0.0009592,0.0007575,0.0006561000000000001,0.0006016,0.0005536,0.00048630000000000006,0.00042440000000000007,0.0003904,0.00042449999999999996,0.0004064,0.0003702,0.00039760000000000007,0.00039060000000000006,0.0003664,0.00031250000000000006,0.00030680000000000003,0.0002784,0.00026050000000000004,0.0002496,0.00023830000000000002,0.00022620000000000002,0.0002136,0.00020070000000000003,0.0001878
53,0,0,0,0,0,0,1e-07,6.000000000000001e-07,1.4000000000000001e-06,2.7e-06,4.9000000000000005e-06,8.4e-06,1.3899999999999999e-05,2.25e-05,3.57e-05,5.5599999999999996e-05,8.44e-05,0.000125,0.00017930000000000002,0.0002486,0.0003328,0.00043099999999999996,0.0005405000000000001,0.0006575000000000001,0.0007782,0.0008984000000000002,0.0010134,0.0011202,0.0012196000000000002,0.0013048,0.0013769000000000001,0.0014324000000000001,0.0014834000000000002,0.0014138,0.001332,0.0012351000000000003,0.0011306,0.0008913000000000001,0.0007039,0.0006099,0.0005596,0.0005159,0.0004547,0.0003985,0.0003675,0.00040150000000000006,0.00038710000000000003,0.00035430000000000005,0.0003823,0.00037870000000000004,0.00035810000000000003,0.0003093,0.0003058,0.0002809,0.0002652,0.0002564,0.0002464,0.00023500000000000002,0.0002228,0.0002103,0.00019750000000000003
54,0,0,0,0,0,0,1e-07,6.000000000000001e-07,1.3e-06,2.6e-06,4.6e-06,7.9e-06,1.3e-05,2.11e-05,3.36e-05,5.22e-05,7.92e-05,0.00011720000000000002,0.00016810000000000002,0.00023300000000000003,0.0003119,0.0004036,0.0005059,0.0006151,0.0007274,0.0008391,0.0009457000000000001,0.0010446000000000001,0.0011363,0.0012147,0.001281,0.0013322000000000002,0.0013783,0.0013128000000000003,0.0012362,0.0011455999999999999,0.0010481000000000002,0.0008262,0.0006524,0.0005655,0.0005191000000000001,0.00047930000000000005,0.00042350000000000005,0.00037260000000000006,0.0003444,0.0003777,0.0003666,0.0003372,0.00036570000000000005,0.00036510000000000004,0.0003479,0.000304,0.00030250000000000003,0.0002812,0.0002681,0.000261,0.000253,0.00024290000000000002,0.0002315,0.00021930000000000002,0.00020690000000000001
55,0,0,0,0,0,0,1e-07,5.000000000000001e-07,1.2000000000000002e-06,2.4000000000000003e-06,4.3e-06,7.4e-06,1.23e-05,1.9900000000000003e-05,3.16e-05,4.91e-05,7.450000000000001e-05,0.0001102,0.00015790000000000002,0.0002188,0.0002927,0.0003786,0.0004741000000000001,0.0005759000000000001,0.0006805000000000001,0.0007841000000000001,0.0008827,0.0009738,0.0010579,0.0011297,0.00119,0.0012367,0.0012783,0.0012167000000000002,0.0011449000000000001,0.0010607000000000001,0.00097,0.0007644,0.0006037,0.0005233,0.0004806000000000001,0.0004442,0.0003934,0.00034710000000000003,0.0003216,0.00035400000000000004,0.00034540000000000005,0.0003193,0.000348,0.00035000000000000005,0.00033600000000000004,0.00029680000000000006,0.0002972,0.0002792,0.00026890000000000003,0.0002638,0.0002574,0.0002493,0.00023920000000000001,0.0002278,0.0002157
56,0,0,0,0,0,0,1e-07,5.000000000000001e-07,1.2000000000000002e-06,2.3e-06,4.1000000000000006e-06,7e-06,1.16e-05,1.88e-05,2.98e-05,4.63e-05,7.03e-05,0.0001039,0.0001488,0.00020600000000000002,0.00027529999999999997,0.00035590000000000003,0.00044520000000000003,0.0005403,0.0006377,0.0007339,0.0008252000000000001,0.0009090000000000001,0.0009859,0.0010512000000000002,0.0011058,0.0011477,0.0011848,0.0011270000000000002,0.0010595000000000001,0.0009811000000000002,0.0008969,0.0007067000000000001,0.0005581000000000001,0.00048390000000000005,0.0004445,0.0004112,0.00036480000000000003,0.00032260000000000004,0.0002994,0.0003306,0.0003241,0.0003009,0.00032950000000000004,0.00033390000000000004,0.00032280000000000004,0.0002881,0.0002901,0.0002752,0.00026740000000000005,0.00026450000000000003,0.00026,0.0002535,0.0002454,0.00023530000000000003,0.000224
57,0,0,0,0,0,0,1e-07,5.000000000000001e-07,1.1e-06,2.2e-06,3.9e-06,6.600000000000001e-06,1.1000000000000001e-05,1.78e-05,2.83e-05,4.39e-05,6.65e-05,9.83e-05,0.0001406,0.0001945,0.0002598,0.0003355,0.0004193,0.0005082,0.0005991,0.0006886,0.0007731000000000001,0.0008504,0.0009207999999999999,0.00098,0.0010291,0.0010664000000000001,0.0010991000000000002,0.0010442000000000001,0.0009807,0.0009075,0.0008292000000000001,0.0006533,0.0005159,0.0004474,0.0004111,0.0003805,0.00033790000000000003,0.0002995,0.0002784,0.000308,0.0003032,0.0002825,0.0003107,0.0003168,0.0003086,0.0002779,0.0002816,0.00026940000000000004,0.0002639,0.000263,0.0002606,0.0002561,0.0002495,0.0002414,0.00023140000000000001
58,0,0,0,0,0,0,1e-07,5.000000000000001e-07,1.1e-06,2.1e-06,3.7e-06,6.300000000000001e-06,1.0500000000000001e-05,1.69e-05,2.69e-05,4.1700000000000004e-05,6.330000000000001e-05,9.340000000000001e-05,0.00013350000000000002,0.0001844,0.0002461,0.0003174,0.00039610000000000003,0.0004796,0.0005646000000000001,0.0006479000000000001,0.0007264,0.0007978000000000001,0.0008623000000000001,0.0009161000000000001,0.0009602,0.0009931,0.0010216,0.0009690000000000001,0.0009089,0.0008405,0.0007673000000000001,0.0006043,0.00047730000000000005,0.00041390000000000003,0.00038040000000000003,0.0003522,0.000313,0.00027780000000000003,0.0002585,0.00028660000000000003,0.0002829,0.00026440000000000003,0.0002918,0.0002992,0.00029330000000000003,0.00026649999999999997,0.0002717,0.00026210000000000003,0.0002587,0.0002595,0.0002591,0.0002566,0.000252,0.0002455,0.0002374
59,0,0,0,0,0,0,1e-07,5.000000000000001e-07,1.0000000000000002e-06,2.0000000000000003e-06,3.6000000000000003e-06,6.1e-06,1e-05,1.62e-05,2.57e-05,3.99e-05,6.0400000000000004e-05,8.92e-05,0.0001274,0.00017570000000000002,0.00023410000000000003,0.0003015,0.00037580000000000003,0.00045420000000000004,0.0005339,0.0006118,0.0006847,0.0007508,0.0008101000000000001,0.0008591,0.0008987000000000001,0.0009277,0.0009523000000000001,0.0009016,0.0008444,0.0007799,0.0007115,0.0005599,0.00044209999999999996,0.0003835,0.0003524,0.0003263,0.0002901,0.0002577,0.00023999999999999998,0.00026649999999999997,0.0002636,0.0002469,0.00027330000000000003,0.0002816,0.0002774,0.00025400000000000005,0.0002607,0.00025330000000000003,0.0002518,0.0002544,0.00025560000000000003,0.000255,0.0002525,0.0002478,0.0002414
60,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.9000000000000002e-06,3.5e-06,5.9e-06,9.7e-06,1.56e-05,2.4800000000000003e-05,3.8400000000000005e-05,5.81e-05,8.560000000000001e-05,0.00012220000000000002,0.0001684,0.00022390000000000002,0.0002879,0.00035820000000000003,0.00043210000000000004,0.000507,0.0005799000000000001,0.0006478,0.000709,0.0007637,0.0008085000000000001,0.0008442,0.0008697,0.000891,0.0008419,0.0007871,0.0007258,0.0006614,0.0005203,0.00041050000000000006,0.00035610000000000004,0.00032720000000000004,0.00030290000000000004,0.00026930000000000004,0.00023930000000000002,0.00022300000000000003,0.0002478,0.0002455,0.00023030000000000001,0.00025550000000000003,0.0002641,0.0002614,0.00024060000000000002,0.00024849999999999997,0.0002434,0.00024359999999999999,0.0002476,0.0002504,0.0002515,0.0002509,0.0002483,0.00024370000000000001
61,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.9000000000000002e-06,3.4e-06,5.7000000000000005e-06,9.4e-06,1.5200000000000002e-05,2.4e-05,3.72e-05,5.6200000000000004e-05,8.27e-05,0.00011789999999999999,0.0001622,0.00021540000000000003,0.0002764,0.00034320000000000005,0.00041320000000000007,0.00048380000000000005,0.0005522,0.0006157000000000001,0.0006725,0.0007230000000000001,0.0007639000000000001,0.0007963,0.0008188000000000002,0.0008372,0.0007894999999999999,0.0007368000000000001,0.0006784,0.0006173,0.000485,0.00038260000000000003,0.00033160000000000004,0.0003047,0.0002819,0.0002505,0.00022260000000000002,0.0002075,0.00023070000000000002,0.0002287,0.00021470000000000001,0.00023860000000000003,0.0002472,0.0002455,0.00022690000000000004,0.0002356,0.0002323,0.0002342,0.00023960000000000002,0.00024380000000000002,0.0002464,0.0002474,0.00024670000000000003,0.00024410000000000002
62,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.9000000000000002e-06,3.3000000000000006e-06,5.600000000000001e-06,9.2e-06,1.48e-05,2.34e-05,3.6200000000000006e-05,5.47e-05,8.04e-05,0.0001145,0.0001573,0.00020850000000000003,0.0002669,0.0003307,0.0003973,0.00046410000000000006,0.0005285,0.0005879,0.0006409,0.0006875000000000001,0.0007251,0.0007544000000000001,0.0007745,0.0007903000000000001,0.0007440000000000001,0.0006931,0.0006371,0.0005788,0.00045430000000000004,0.00035800000000000003,0.0003103,0.0002848,0.0002633,0.0002338,0.00020760000000000003,0.00019350000000000001,0.0002152,0.0002133,0.00020030000000000002,0.00022290000000000002,0.00023119999999999998,0.00023,0.00021320000000000003,0.00022230000000000004,0.00022030000000000002,0.00022360000000000001,0.00023030000000000001,0.00023579999999999999,0.00023990000000000003,0.0002424,0.0002433,0.00024260000000000004
63,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.500000000000001e-06,9e-06,1.45e-05,2.29e-05,3.55e-05,5.36e-05,7.870000000000002e-05,0.00011180000000000001,0.00015340000000000002,0.0002029,0.0002593,0.00032050000000000004,0.0003841,0.0004475,0.0005084,0.0005642,0.0006137,0.0006568,0.0006914,0.000718,0.0007360000000000001,0.0007494,0.0007045,0.0006551,0.0006014000000000001,0.0005455,0.00042770000000000004,0.00033670000000000005,0.00029160000000000004,0.0002675,0.0002469,0.0002189,0.0001941,0.000181,0.0002012,0.00019930000000000002,0.00018710000000000002,0.00020830000000000002,0.0002162,0.0002153,0.00019970000000000003,0.00020899999999999998,0.0002079,0.0002121,0.0002199,0.0002267,0.00023210000000000003,0.00023590000000000001,0.0002384,0.00023920000000000001
64,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.4e-06,8.9e-06,1.4300000000000002e-05,2.26e-05,3.5000000000000004e-05,5.280000000000001e-05,7.74e-05,0.0001099,0.0001504,0.0001987,0.0002534,0.00031250000000000006,0.0003735,0.00043420000000000004,0.0004919,0.0005446,0.000591,0.000631,0.0006628000000000001,0.0006870000000000001,0.0007031,0.0007144,0.0006706,0.0006225,0.0005708999999999999,0.0005171,0.000405,0.0003185,0.00027560000000000003,0.0002525,0.00023270000000000002,0.00020580000000000002,0.0001823,0.0001699,0.0001888,0.0001867,0.0001751,0.000195,0.00020240000000000004,0.0002015,0.00018680000000000001,0.000196,0.00019550000000000004,0.00020030000000000002,0.0002087,0.0002165,0.0002231,0.0002283,0.000232,0.00023440000000000003
65,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.4e-06,8.9e-06,1.4200000000000001e-05,2.25e-05,3.4699999999999996e-05,5.2300000000000004e-05,7.66e-05,0.0001086,0.00014840000000000003,0.0001957,0.00024900000000000004,0.0003064,0.0003655,0.0004238,0.0004788,0.0005288000000000001,0.0005725,0.0006095,0.0006388,0.0006609000000000001,0.0006754,0.0006846,0.0006418000000000001,0.0005947000000000001,0.000545,0.0004929,0.00038570000000000005,0.00030300000000000005,0.000262,0.0002397,0.0002205,0.00019460000000000001,0.000172,0.0001602,0.0001778,0.0001754,0.0001643,0.000183,0.0001897,0.0001887,0.00017460000000000002,0.00018350000000000002,0.0001831,0.00018820000000000002,0.00019710000000000002,0.0002055,0.00021310000000000003,0.0002195,0.0002245,0.00022820000000000002
66,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.4e-06,8.8e-06,1.4200000000000001e-05,2.2400000000000002e-05,3.45e-05,5.2e-05,7.620000000000001e-05,0.0001078,0.0001472,0.00019380000000000002,0.0002462,0.00030230000000000003,0.0003597,0.0004161,0.000469,0.0005167,0.000558,0.0005925,0.0006196000000000001,0.0006396,0.0006526,0.0006599,0.0006177000000000001,0.0005714,0.0005232,0.00047260000000000005,0.00036950000000000004,0.00029,0.0002505,0.00022889999999999998,0.0002101,0.0001849,0.0001631,0.0001518,0.0001682,0.0001655,0.0001548,0.0001722,0.0001782,0.00017690000000000002,0.0001631,0.0001717,0.0001713,0.0001764,0.0001853,0.0001941,0.0002022,0.00020960000000000003,0.00021580000000000004,0.00022070000000000002
67,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.4e-06,8.8e-06,1.4200000000000001e-05,2.2400000000000002e-05,3.45e-05,5.2e-05,7.6e-05,0.00010750000000000001,0.00014670000000000002,0.00019280000000000002,0.0002446,0.0002998,0.00035610000000000004,0.000411,0.00046220000000000007,0.0005079,0.0005473,0.0005796,0.0006047000000000001,0.0006229,0.0006343,0.0006398,0.000598,0.0005522,0.0005051,0.00045570000000000007,0.000356,0.0002791,0.000241,0.0002198,0.00020140000000000002,0.0001767,0.0001554,0.00014450000000000002,0.0001598,0.00015680000000000002,0.0001463,0.00016260000000000002,0.0001678,0.00016620000000000003,0.00015250000000000002,0.0001606,0.00016010000000000002,0.00016490000000000002,0.00017370000000000002,0.00018250000000000002,0.000191,0.000199,0.0002061,0.00021220000000000004
68,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.4e-06,8.9e-06,1.4200000000000001e-05,2.2400000000000002e-05,3.46e-05,5.2e-05,7.6e-05,0.00010750000000000001,0.0001466,0.00019250000000000002,0.00024390000000000002,0.0002985,0.00035400000000000004,0.00040790000000000005,0.00045770000000000007,0.0005019,0.0005396,0.0005701,0.0005934,0.0006099,0.0006198000000000001,0.0006237,0.0005819999999999999,0.0005365,0.0004901,0.0004416,0.00034470000000000003,0.0002701,0.00023300000000000003,0.0002123,0.0001941,0.0001698,0.00014890000000000001,0.0001384,0.0001527,0.00014920000000000002,0.00013890000000000002,0.000154,0.0001585,0.0001565,0.0001428,0.0001504,0.0001495,0.000154,0.0001625,0.0001711,0.00017960000000000003,0.00018790000000000001,0.0001957,0.00020270000000000002
69,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.9000000000000002e-06,3.3000000000000006e-06,5.500000000000001e-06,8.9e-06,1.4300000000000002e-05,2.25e-05,3.46e-05,5.21e-05,7.620000000000001e-05,0.00010770000000000002,0.0001468,0.0001927,0.00024390000000000002,0.0002982,0.0003532,0.0004063,0.0004552,0.0004983,0.0005346,0.0005636,0.0005853,0.0006002000000000001,0.0006087000000000001,0.0006112000000000001,0.0005692000000000001,0.0005237999999999999,0.00047790000000000007,0.00043010000000000005,0.0003354,0.0002626,0.0002264,0.0002061,0.00018810000000000002,0.00016410000000000003,0.00014350000000000002,0.0001332,0.0001466,0.0001426,0.00013240000000000002,0.0001466,0.00015020000000000002,0.00014780000000000001,0.000134,0.000141,0.0001397,0.0001438,0.0001518,0.00016010000000000002,0.0001684,0.00017680000000000001,0.00018480000000000002,0.00019240000000000001
70,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.9000000000000002e-06,3.3000000000000006e-06,5.500000000000001e-06,8.9e-06,1.4300000000000002e-05,2.25e-05,3.4699999999999996e-05,5.22e-05,7.630000000000001e-05,0.00010790000000000002,0.000147,0.0001929,0.00024410000000000002,0.00029830000000000004,0.000353,0.0004058,0.000454,0.0004962,0.0005315000000000001,0.0005593,0.0005797,0.0005932,0.0006003,0.0006016,0.0005592,0.0005138,0.00046810000000000005,0.0004207,0.00032780000000000005,0.0002564,0.0002209,0.000201,0.0001831,0.00015930000000000002,0.00013890000000000002,0.00012890000000000002,0.0001414,0.000137,0.0001269,0.0001401,0.0001428,0.00014000000000000001,0.000126,0.00013240000000000002,0.0001307,0.0001343,0.0001418,0.0001496,0.0001576,0.00016570000000000002,0.0001738,0.00018170000000000003
71,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.9000000000000002e-06,3.3000000000000006e-06,5.500000000000001e-06,8.9e-06,1.4300000000000002e-05,2.25e-05,3.4699999999999996e-05,5.2300000000000004e-05,7.640000000000001e-05,0.00010800000000000001,0.0001472,0.0001931,0.00024440000000000003,0.0002986,0.0003533,0.0004058,0.0004537,0.0004954,0.0005299,0.0005567,0.0005761,0.0005885,0.0005944,0.0005946,0.0005518000000000001,0.0005061999999999999,0.00046049999999999997,0.00041339999999999997,0.0003217,0.0002515,0.0002165,0.0001969,0.00017910000000000002,0.0001554,0.0001352,0.0001253,0.0001372,0.0001323,0.0001221,0.00013450000000000002,0.0001364,0.0001331,0.00011880000000000001,0.00012470000000000002,0.0001225,0.0001256,0.0001325,0.0001398,0.0001473,0.00015510000000000003,0.000163,0.0001709
72,0,0,0,0,0,0,1e-07,4e-07,1.0000000000000002e-06,1.8000000000000001e-06,3.2e-06,5.4e-06,8.9e-06,1.4300000000000002e-05,2.2400000000000002e-05,3.46e-05,5.21e-05,7.620000000000001e-05,0.0001078,0.00014690000000000002,0.0001929,0.0002442,0.0002986,0.0003532,0.0004057,0.0004535,0.0004949,0.0005290000000000001,0.0005551999999999999,0.0005738000000000001,0.0005853,0.0005904,0.0005896,0.0005463,0.0005004,0.0004546,0.0004076,0.0003168,0.00024750000000000005,0.0002129,0.00019350000000000001,0.00017570000000000002,0.0001522,0.000132,0.0001223,0.00013350000000000002,0.0001283,0.0001181,0.0001296,0.0001309,0.00012700000000000002,0.0001125,0.0001178,0.00011509999999999999,0.0001176,0.0001239,0.0001306,0.0001377,0.000145,0.00015260000000000002,0.00016030000000000002
73,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.2e-06,5.4e-06,8.8e-06,1.4100000000000002e-05,2.22e-05,3.4200000000000005e-05,5.16e-05,7.55e-05,0.00010690000000000001,0.0001459,0.0001918,0.0002431,0.0002975,0.0003522,0.0004048000000000001,0.0004526,0.0004939,0.0005278,0.0005537000000000001,0.0005718,0.0005827,0.0005871000000000001,0.0005856,0.0005419,0.0004957,0.00044970000000000003,0.00040280000000000003,0.0003128,0.00024410000000000002,0.0002098,0.00019050000000000002,0.0001728,0.00014940000000000003,0.00012930000000000003,0.0001197,0.0001304,0.0001248,0.00011470000000000001,0.00012539999999999999,0.0001259,0.0001215,0.0001068,0.00011150000000000001,0.0001083,0.00011030000000000001,0.000116,0.00012220000000000002,0.0001287,0.00013550000000000001,0.0001426,0.00015000000000000001
74,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.8000000000000001e-06,3.1000000000000004e-06,5.3e-06,8.6e-06,1.38e-05,2.18e-05,3.36e-05,5.07e-05,7.420000000000001e-05,0.0001053,0.0001439,0.0001896,0.0002407,0.000295,0.0003498,0.0004025,0.00045050000000000005,0.000492,0.0005259,0.0005517,0.0005697,0.0005802,0.0005843,0.0005821,0.0005381,0.0004916,0.0004456,0.00039860000000000004,0.0003093,0.0002411,0.0002071,0.00018790000000000001,0.00017030000000000002,0.00014690000000000002,0.0001269,0.0001174,0.0001276,0.0001217,0.0001116,0.0001217,0.00012160000000000001,0.00011670000000000002,0.00010169999999999999,0.00010590000000000001,0.0001023,0.0001037,0.00010889999999999999,0.00011440000000000002,0.00012030000000000001,0.00012660000000000001,0.0001332,0.00014020000000000002
75,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.7e-06,3e-06,5.1e-06,8.3e-06,1.34e-05,2.11e-05,3.26e-05,4.92e-05,7.22e-05,0.0001026,0.0001406,0.00018570000000000001,0.00023630000000000002,0.0002904,0.00034510000000000004,0.0003979,0.0004462,0.0004879,0.0005222,0.0005482,0.0005662000000000001,0.0005767000000000001,0.0005806,0.0005781,0.0005340000000000001,0.00048740000000000003,0.00044140000000000005,0.0003945,0.0003058,0.0002381,0.00020430000000000003,0.0001853,0.0001677,0.00014450000000000002,0.00012450000000000002,0.00011509999999999999,0.000125,0.0001189,0.00010889999999999999,0.0001184,0.00011770000000000001,0.00011240000000000001,9.72e-05,0.0001009,9.680000000000001e-05,9.779999999999999e-05,0.0001024,0.00010740000000000001,0.0001127,0.0001184,0.00012450000000000002,0.0001309
76,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,8e-07,1.6e-06,2.8000000000000003e-06,4.800000000000001e-06,7.9e-06,1.28e-05,2.0200000000000003e-05,3.12e-05,4.72e-05,6.939999999999999e-05,9.88e-05,0.00013580000000000002,0.0001799,0.00022980000000000003,0.0002832,0.0003377,0.0003905,0.000439,0.00048120000000000004,0.0005159,0.0005423,0.0005606,0.0005713000000000001,0.0005754,0.0005727000000000001,0.0005289,0.0004823,0.00043650000000000004,0.0003897,0.0003018,0.0002348,0.00020130000000000001,0.00018240000000000002,0.000165,0.0001419,0.00012220000000000002,0.0001129,0.00012240000000000002,0.0001161,0.0001062,0.00011520000000000001,0.00011410000000000001,0.00010839999999999999,9.32e-05,9.630000000000001e-05,9.200000000000001e-05,9.250000000000001e-05,9.650000000000001e-05,0.0001009,0.00010570000000000001,0.0001109,0.00011640000000000001,0.0001223
77,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,7.000000000000001e-07,1.5e-06,2.6e-06,4.5e-06,7.4e-06,1.2e-05,1.8900000000000002e-05,2.9300000000000004e-05,4.45e-05,6.560000000000001e-05,9.37e-05,0.00012930000000000003,0.000172,0.00022060000000000002,0.0002731,0.00032700000000000003,0.0003797,0.00042830000000000006,0.0004709,0.0005061999999999999,0.0005331,0.000552,0.0005632,0.0005674,0.000565,0.0005217,0.0004756,0.00043020000000000005,0.00038370000000000006,0.000297,0.00023080000000000003,0.0001976,0.0001789,0.00016180000000000003,0.00013910000000000002,0.00011960000000000001,0.0001104,0.00011950000000000002,0.0001132,0.0001035,0.000112,0.0001106,0.0001047,8.950000000000001e-05,9.22e-05,8.760000000000002e-05,8.77e-05,9.120000000000001e-05,9.510000000000001e-05,9.93e-05,0.0001039,0.00010889999999999999,0.0001143
78,0,0,0,0,0,0,0.0,3.0000000000000004e-07,6.000000000000001e-07,1.3e-06,2.4000000000000003e-06,4.1000000000000006e-06,6.8e-06,1.1000000000000001e-05,1.74e-05,2.7000000000000002e-05,4.1e-05,6.0700000000000005e-05,8.71e-05,0.00012080000000000001,0.00016160000000000002,0.0002084,0.0002595,0.0003124,0.0003645,0.00041320000000000007,0.00045610000000000003,0.0004919,0.0005197,0.0005392,0.0005510000000000001,0.0005555,0.0005539,0.0005114,0.0004663,0.0004213,0.0003757,0.0002904,0.0002255,0.0001929,0.00017460000000000002,0.00015790000000000002,0.0001357,0.00011650000000000001,0.00010740000000000001,0.00011630000000000001,0.00011000000000000002,0.0001005,0.00010870000000000001,0.000107,0.00010100000000000002,8.6e-05,8.83e-05,8.360000000000001e-05,8.340000000000001e-05,8.64e-05,8.980000000000001e-05,9.35e-05,9.76e-05,0.00010200000000000001,0.0001068
79,0,0,0,0,0,0,0.0,2e-07,5.000000000000001e-07,1.1e-06,2.1e-06,3.6000000000000003e-06,6e-06,9.7e-06,1.55e-05,2.4100000000000003e-05,3.68e-05,5.47e-05,7.900000000000001e-05,0.00011030000000000001,0.0001485,0.00019300000000000003,0.0002421,0.00029350000000000003,0.00034470000000000003,0.00039309999999999996,0.0004362000000000001,0.0004724,0.0005012,0.0005215,0.0005339,0.0005386000000000001,0.0005384,0.0004971,0.0004536,0.00040930000000000003,0.00036500000000000004,0.0002817,0.0002186,0.0001867,0.00016910000000000002,0.000153,0.0001316,0.0001129,0.000104,0.0001125,0.00010640000000000001,9.71e-05,0.0001049,0.0001032,9.72e-05,8.27e-05,8.46e-05,7.99e-05,7.94e-05,8.21e-05,8.5e-05,8.82e-05,9.17e-05,9.56e-05,9.990000000000002e-05
80,0,0,0,0,0,0,0.0,0.0,2e-07,5.000000000000001e-07,1.1e-06,2.1e-06,3.7e-06,6.200000000000001e-06,1.0100000000000002e-05,1.6100000000000002e-05,2.5200000000000003e-05,3.86e-05,5.7600000000000004e-05,8.360000000000001e-05,0.0001173,0.00015910000000000002,0.0002084,0.000264,0.0003235,0.0003842,0.00044320000000000004,0.0004976000000000001,0.0005452,0.0005843,0.0006136000000000001,0.0006334000000000001,0.0006436,0.000603,0.0005551000000000001,0.0005055,0.0004526,0.0003509,0.0002723,0.00023260000000000002,0.00021050000000000002,0.0001919,0.00016720000000000003,0.0001449,0.000133,0.0001449,0.0001392,0.0001281,0.0001394,0.0001395,0.0001334,0.0001173,0.0001192,0.00011410000000000001,0.00011310000000000001,0.0001158,0.0001189,0.0001223,0.00012680000000000002,0.00013010000000000002,0.0001338
